Price,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Property Link
"$61,500,000","200 S Mapleton Dr, Los Angeles, CA 90024",10,13,17000 sqft,34.080532,-118.43222,https://www.zillow.com/homedetails/200-S-Mapleton-Dr-Los-Angeles-CA-90024/20524394_zpid/
"$709,000","4972 Topanga Canyon Blvd, Woodland Hills, CA 91364",3,2,1327 sqft,34.158928,-118.605446,https://www.zillow.com/homedetails/4972-Topanga-Canyon-Blvd-Woodland-Hills-CA-91364/19944423_zpid/
"$14,500,000","13674 Bayliss Rd, Los Angeles, CA 90049",5,6,5269 sqft,34.076637,-118.50929,https://www.zillow.com/homedetails/13674-Bayliss-Rd-Los-Angeles-CA-90049/20559187_zpid/
"$549,000","200 N San Fernando Rd APT 314, Los Angeles, CA 90031",2,1,1120 sqft,34.076912,-118.222015,https://www.zillow.com/homedetails/200-N-San-Fernando-Rd-APT-314-Los-Angeles-CA-90031/333349255_zpid/
"$649,900","14713 Sherman Way #1/2, Van Nuys, CA 91405",3,3,1401 sqft,34.202053,-118.45381,https://www.zillow.com/homedetails/14713-Sherman-Way-1-2-Van-Nuys-CA-91405/455234570_zpid/
"$1,999,999","4124 Sunswept Dr, Studio City, CA 91604",3,3,1786 sqft,34.140903,-118.4066,https://www.zillow.com/homedetails/4124-Sunswept-Dr-Studio-City-CA-91604/20032216_zpid/
"$524,999","876 W Oliver St, San Pedro, CA 90731",3,1,845 sqft,33.747032,-118.29611,https://www.zillow.com/homedetails/876-W-Oliver-St-San-Pedro-CA-90731/21305377_zpid/
"$3,595,000","1390 Palms Blvd, Venice, CA 90291",4,5,3693 sqft,34.003143,-118.451096,https://www.zillow.com/homedetails/1390-Palms-Blvd-Venice-CA-90291/20452954_zpid/
"$350,000","18620 Hatteras St UNIT 166, Tarzana, CA 91356",2,2,911 sqft,34.176365,-118.539314,https://www.zillow.com/homedetails/18620-Hatteras-St-UNIT-166-Tarzana-CA-91356/19934562_zpid/
"$59,900,000","133 S Mapleton Dr, Los Angeles, CA 90024",9,14,26522 sqft,34.08171,-118.43328,https://www.zillow.com/homedetails/133-S-Mapleton-Dr-Los-Angeles-CA-90024/20524379_zpid/
"$499,000","7631 Reseda Blvd UNIT 79-X, Los Angeles, CA 91335",3,3,1223 sqft,34.209694,-118.53724,https://www.zillow.com/homedetails/7631-Reseda-Blvd-UNIT-79-X-Los-Angeles-CA-91335/19904605_zpid/
"$1,349,000","219 Joy St, Los Angeles, CA 90042",5,3,1540 sqft,34.106,-118.20378,https://www.zillow.com/homedetails/219-Joy-St-Los-Angeles-CA-90042/20761725_zpid/
"$675,000","13239 Sayre St, Sylmar, CA 91342",2,1,897 sqft,34.32132,-118.42179,https://www.zillow.com/homedetails/13239-Sayre-St-Sylmar-CA-91342/20074212_zpid/
"$1,299,000","7435 Bobbyboyar Ave, West Hills, CA 91307",5,4,3037 sqft,34.20528,-118.63293,https://www.zillow.com/homedetails/7435-Bobbyboyar-Ave-West-Hills-CA-91307/19870765_zpid/
"$749,950","13087 Kelowna St, Pacoima, CA 91331",3,2,1406 sqft,34.252346,-118.41795,https://www.zillow.com/homedetails/13087-Kelowna-St-Pacoima-CA-91331/20117831_zpid/
"$4,295,000","266 Mabery Rd, Santa Monica, CA 90402",4,4,2200 sqft,34.02929,-118.51412,https://www.zillow.com/homedetails/266-Mabery-Rd-Santa-Monica-CA-90402/20539711_zpid/
"$1,999,999","23143 Leonora Dr, Woodland Hills, CA 91367",5,4,3300 sqft,34.164104,-118.63076,https://www.zillow.com/homedetails/23143-Leonora-Dr-Woodland-Hills-CA-91367/19879499_zpid/
"$899,000","1551 Del Amo Blvd, Torrance, CA 90501",3,2,1330 sqft,33.84707,-118.30587,https://www.zillow.com/homedetails/1551-Del-Amo-Blvd-Torrance-CA-90501/21268672_zpid/
"$9,350,000","761 Latimer Rd, Santa Monica, CA 90402",5,6,7323 sqft,34.043514,-118.51256,https://www.zillow.com/homedetails/761-Latimer-Rd-Santa-Monica-CA-90402/135452974_zpid/
"$30,500,000","259 Saint Pierre Rd, Los Angeles, CA 90077",8,12,N/A,34.082844,-118.43667,https://www.zillow.com/homedetails/259-Saint-Pierre-Rd-Los-Angeles-CA-90077/20526918_zpid/
"$1,299,000","22444 Domingo Rd, Woodland Hills, CA 91364",4,3,2354 sqft,34.15957,-118.61541,https://www.zillow.com/homedetails/22444-Domingo-Rd-Woodland-Hills-CA-91364/19899970_zpid/
"$675,000","9576 Via Bernardo, Burbank, CA 91504",3,3,1478 sqft,34.213642,-118.34021,https://www.zillow.com/homedetails/9576-Via-Bernardo-Burbank-CA-91504/20034201_zpid/
"$1,995,000","233 S Alta Vista Blvd, Los Angeles, CA 90036",4,3,2625 sqft,34.070057,-118.347755,https://www.zillow.com/homedetails/233-S-Alta-Vista-Blvd-Los-Angeles-CA-90036/20777872_zpid/
"$289,000","13691 Gavina Ave UNIT 417, Sylmar, CA 91342",2,2,1310 sqft,34.315807,-118.403915,https://www.zillow.com/homedetails/13691-Gavina-Ave-UNIT-417-Sylmar-CA-91342/136709541_zpid/
"$7,295,000","143 S Muirfield Rd, Los Angeles, CA 90004",5,6,6248 sqft,34.07187,-118.32778,https://www.zillow.com/homedetails/143-S-Muirfield-Rd-Los-Angeles-CA-90004/2056402394_zpid/
"$1,350,000","12525 Daryl Ave, Granada Hills, CA 91344",4,3,2458 sqft,34.29811,-118.51352,https://www.zillow.com/homedetails/12525-Daryl-Ave-Granada-Hills-CA-91344/20108997_zpid/
"$21,995,000","982 Stone Canyon Rd, Los Angeles, CA 90077",7,10,9766 sqft,34.092106,-118.447754,https://www.zillow.com/homedetails/982-Stone-Canyon-Rd-Los-Angeles-CA-90077/20529602_zpid/
"$1,199,950","5900 Ostrom Ave, Encino, CA 91316",3,2,1364 sqft,34.177776,-118.50647,https://www.zillow.com/homedetails/5900-Ostrom-Ave-Encino-CA-91316/19977904_zpid/
"$249,000","17900 Sherman Way APT 416, Los Angeles, CA 91335",1,1,516 sqft,34.20018,-118.52286,https://www.zillow.com/homedetails/17900-Sherman-Way-APT-416-Los-Angeles-CA-91335/19916953_zpid/
"$974,500","17213 Horace St, Granada Hills, CA 91344",3,2,1486 sqft,34.270306,-118.50828,https://www.zillow.com/homedetails/17213-Horace-St-Granada-Hills-CA-91344/20153722_zpid/
"$1,200,000","2174 Beachwood Ter, Los Angeles, CA 90068",3,2,1317 sqft,34.110043,-118.32019,https://www.zillow.com/homedetails/2174-Beachwood-Ter-Los-Angeles-CA-90068/20807546_zpid/
"$1,199,000","10318 Topeka Dr, Porter Ranch, CA 91326",3,3,2535 sqft,34.25797,-118.545395,https://www.zillow.com/homedetails/10318-Topeka-Dr-Porter-Ranch-CA-91326/20166136_zpid/
"$779,000","11138 Welby Way, North Hollywood, CA 91606",3,1,1211 sqft,34.192978,-118.37333,https://www.zillow.com/homedetails/11138-Welby-Way-North-Hollywood-CA-91606/20003089_zpid/
"$1,199,950","8601 Rudnick Ave, Canoga Park, CA 91304",3,3,3052 sqft,34.227238,-118.61308,https://www.zillow.com/homedetails/8601-Rudnick-Ave-Canoga-Park-CA-91304/51575599_zpid/
"$798,000","7083 High Cliff Trl, Tujunga, CA 91042",3,2,1293 sqft,34.245335,-118.28567,https://www.zillow.com/homedetails/7083-High-Cliff-Trl-Tujunga-CA-91042/20098127_zpid/
"$1,390,000","8944 Wonderland Ave, Los Angeles, CA 90046",2,2,1126 sqft,34.10795,-118.38865,https://www.zillow.com/homedetails/8944-Wonderland-Ave-Los-Angeles-CA-90046/20800105_zpid/
"$1,349,000","6006 Sunnyslope Ave, Van Nuys, CA 91401",4,3,2264 sqft,34.179886,-118.42661,https://www.zillow.com/homedetails/6006-Sunnyslope-Ave-Van-Nuys-CA-91401/20007982_zpid/
"$29,999,995","1305 Collingwood Pl, Los Angeles, CA 90069",6,8,11800 sqft,34.094498,-118.38418,https://www.zillow.com/homedetails/1305-Collingwood-Pl-Los-Angeles-CA-90069/20799161_zpid/
"$1,099,000","11111 Tujunga Canyon Blvd, Tujunga, CA 91042",4,3,2692 sqft,34.270027,-118.29674,https://www.zillow.com/homedetails/11111-Tujunga-Canyon-Blvd-Tujunga-CA-91042/20092552_zpid/
"$699,000","15140 Chase St, North Hills, CA 91343",3,3,1740 sqft,34.22445,-118.462585,https://www.zillow.com/homedetails/15140-Chase-St-North-Hills-CA-91343/20135763_zpid/
"$999,999","13266 Sayre St, Sylmar, CA 91342",3,3,2360 sqft,34.32015,-118.422066,https://www.zillow.com/homedetails/13266-Sayre-St-Sylmar-CA-91342/20074559_zpid/
"$2,050,000","20407 Via Galileo, Northridge, CA 91326",5,5,3905 sqft,34.296326,-118.57876,https://www.zillow.com/homedetails/20407-Via-Galileo-Northridge-CA-91326/59275190_zpid/
"$9,200,000","3306 Deronda Dr, Los Angeles, CA 90068",3,4,3137 sqft,34.12774,-118.31914,https://www.zillow.com/homedetails/3306-Deronda-Dr-Los-Angeles-CA-90068/20806393_zpid/
"$2,495,000","7316 Caverna Dr, Los Angeles, CA 90068",2,2,1582 sqft,34.121433,-118.35247,https://www.zillow.com/homedetails/7316-Caverna-Dr-Los-Angeles-CA-90068/20045483_zpid/
"$2,650,000","10436 Troon Ave, Los Angeles, CA 90064",3,2,1826 sqft,34.0391,-118.41185,https://www.zillow.com/homedetails/10436-Troon-Ave-Los-Angeles-CA-90064/20499271_zpid/
"$385,000","22050 Calvert St #10, Woodland Hills, CA 91367",2,1,812 sqft,34.180977,-118.608185,https://www.zillow.com/homedetails/22050-Calvert-St-10-Woodland-Hills-CA-91367/442427720_zpid/
"$8,495,000","4705 Los Feliz Blvd, Los Angeles, CA 90027",7,8,9633 sqft,34.111423,-118.29218,https://www.zillow.com/homedetails/4705-Los-Feliz-Blvd-Los-Angeles-CA-90027/63092003_zpid/
"$845,000","571 W 17th St, San Pedro, CA 90731",4,2,2050 sqft,33.72853,-118.28947,https://www.zillow.com/homedetails/571-W-17th-St-San-Pedro-CA-90731/21311553_zpid/
"$324,900","8601 International Ave UNIT 271, Canoga Park, CA 91304",3,2,1078 sqft,34.226994,-118.600044,https://www.zillow.com/homedetails/8601-International-Ave-UNIT-271-Canoga-Park-CA-91304/20179187_zpid/
"$549,900","14630 Dickens St UNIT 102, Sherman Oaks, CA 91403",2,2,1472 sqft,34.15007,-118.45311,https://www.zillow.com/homedetails/14630-Dickens-St-UNIT-102-Sherman-Oaks-CA-91403/19988450_zpid/
"$25,750,000","800 Brooktree Rd, Pacific Palisades, CA 90272",8,7,9708 sqft,34.043922,-118.51366,https://www.zillow.com/homedetails/800-Brooktree-Rd-Pacific-Palisades-CA-90272/20539467_zpid/
"$1,745,000","1186 McClellan Dr, Los Angeles, CA 90049",3,3,1538 sqft,34.043022,-118.47021,https://www.zillow.com/homedetails/1186-McClellan-Dr-Los-Angeles-CA-90049/20467872_zpid/
"$12,995,000","1622 Viewmont Dr, Los Angeles, CA 90069",5,8,9027 sqft,34.101368,-118.37898,https://www.zillow.com/homedetails/1622-Viewmont-Dr-Los-Angeles-CA-90069/95641245_zpid/
"$9,475,000","10950 Verano Rd, Los Angeles, CA 90077",6,7,6757 sqft,34.09521,-118.46145,https://www.zillow.com/homedetails/10950-Verano-Rd-Los-Angeles-CA-90077/20530276_zpid/
"$849,900","4600 Edelle Pl, Los Angeles, CA 90032",3,1,1267 sqft,34.071583,-118.18509,https://www.zillow.com/homedetails/4600-Edelle-Pl-Los-Angeles-CA-90032/20641027_zpid/
"$889,000","11243 Gaviota Ave, Granada Hills, CA 91344",3,2,1176 sqft,34.27502,-118.48287,https://www.zillow.com/homedetails/11243-Gaviota-Ave-Granada-Hills-CA-91344/20140189_zpid/
"$485,000","13750 Hubbard St UNIT 28, Sylmar, CA 91342",3,3,1137 sqft,34.305378,-118.431625,https://www.zillow.com/homedetails/13750-Hubbard-St-UNIT-28-Sylmar-CA-91342/20075737_zpid/
"$1,399,000","5720 Comanche Ave, Woodland Hills, CA 91367",3,2,1800 sqft,34.17487,-118.57346,https://www.zillow.com/homedetails/5720-Comanche-Ave-Woodland-Hills-CA-91367/19931588_zpid/
"$499,999","244-246 W 66th St, Los Angeles, CA 90003",6,3,1860 sqft,33.979523,-118.277664,https://www.zillow.com/homedetails/244-246-W-66th-St-Los-Angeles-CA-90003/440808859_zpid/
"$1,349,000","18257 Palora St, Tarzana, CA 91356",3,2,1423 sqft,34.160103,-118.53116,https://www.zillow.com/homedetails/18257-Palora-St-Tarzana-CA-91356/19949566_zpid/
"$9,995,000","9226 Swallow Dr, Los Angeles, CA 90069",5,6,9000 sqft,34.104397,-118.38907,https://www.zillow.com/homedetails/9226-Swallow-Dr-Los-Angeles-CA-90069/20799637_zpid/
"$3,185,000","219 Howland Canal, Venice, CA 90291",3,3,2354 sqft,33.983707,-118.46686,https://www.zillow.com/homedetails/219-Howland-Canal-Venice-CA-90291/20444035_zpid/
"$6,995,000","6882 Arizona Ave, Los Angeles, CA 90045",7,11,9899 sqft,33.97785,-118.395515,https://www.zillow.com/homedetails/6882-Arizona-Ave-Los-Angeles-CA-90045/20382382_zpid/
"$1,749,999","10405 Lubao Ave, Chatsworth, CA 91311",4,3,2333 sqft,34.25909,-118.56899,https://www.zillow.com/homedetails/10405-Lubao-Ave-Chatsworth-CA-91311/20158988_zpid/
"$355,000","9038 Orion Ave UNIT 107, North Hills, CA 91343",2,2,889 sqft,34.234856,-118.47154,https://www.zillow.com/homedetails/9038-Orion-Ave-UNIT-107-North-Hills-CA-91343/20135183_zpid/
"$1,025,000","7008 Scarborough Peak Dr, West Hills, CA 91307",4,3,1690 sqft,34.1979,-118.65255,https://www.zillow.com/homedetails/7008-Scarborough-Peak-Dr-West-Hills-CA-91307/19871626_zpid/
"$2,849,000","3544 Laurel Canyon Blvd, Studio City, CA 91604",4,3,2972 sqft,34.13565,-118.39196,https://www.zillow.com/homedetails/3544-Laurel-Canyon-Blvd-Studio-City-CA-91604/20030280_zpid/
"$1,799,000","16820 McCormick St, Encino, CA 91436",3,3,2254 sqft,34.16569,-118.49965,https://www.zillow.com/homedetails/16820-McCormick-St-Encino-CA-91436/19980419_zpid/
"$3,495,000","4237 Bluebell Ave, Studio City, CA 91604",4,4,3660 sqft,34.147827,-118.41072,https://www.zillow.com/homedetails/4237-Bluebell-Ave-Studio-City-CA-91604/20029273_zpid/
"$2,499,000","12345 Hillslope St, Studio City, CA 91604",3,4,2461 sqft,34.14145,-118.40199,https://www.zillow.com/homedetails/12345-Hillslope-St-Studio-City-CA-91604/20027790_zpid/
"$999,000","10217 Amestoy Ave, Northridge, CA 91325",3,2,1908 sqft,34.25609,-118.50704,https://www.zillow.com/homedetails/10217-Amestoy-Ave-Northridge-CA-91325/20152723_zpid/
"$34,950,000","615 N Faring Rd, Los Angeles, CA 90077",6,12,17661 sqft,34.08744,-118.43447,https://www.zillow.com/homedetails/615-N-Faring-Rd-Los-Angeles-CA-90077/20523912_zpid/
"$939,000","23920 Vanowen St, West Hills, CA 91307",3,2,1570 sqft,34.19332,-118.64734,https://www.zillow.com/homedetails/23920-Vanowen-St-West-Hills-CA-91307/19874132_zpid/
"$684,900","2820 S La Brea Ave, Los Angeles, CA 90016",3,2,848 sqft,34.028896,-118.35233,https://www.zillow.com/homedetails/2820-S-La-Brea-Ave-Los-Angeles-CA-90016/20588864_zpid/
"$499,000","3903 Melrose Ave, Los Angeles, CA 90029",1,1,570 sqft,34.08381,-118.2847,https://www.zillow.com/homedetails/3903-Melrose-Ave-Los-Angeles-CA-90029/2118828445_zpid/
"$8,750,000","3935 Rhodes Ave, Studio City, CA 91604",7,9,7200 sqft,34.14224,-118.403114,https://www.zillow.com/homedetails/3935-Rhodes-Ave-Studio-City-CA-91604/20027756_zpid/
"$799,000","20319 Vanowen St, Winnetka, CA 91306",3,2,1657 sqft,34.194077,-118.57614,https://www.zillow.com/homedetails/20319-Vanowen-St-Winnetka-CA-91306/19926801_zpid/
"$719,000","13920 Moorpark St, Sherman Oaks, CA 91423",3,2,1767 sqft,34.150124,-118.43602,https://www.zillow.com/homedetails/13920-Moorpark-St-Sherman-Oaks-CA-91423/448217439_zpid/
"$1,080,000","6958 Amigo Ave, Reseda, CA 91335",4,4,2524 sqft,34.197372,-118.538315,https://www.zillow.com/homedetails/6958-Amigo-Ave-Reseda-CA-91335/89134394_zpid/
"$1,649,000","3616 Mountain View Ave, Los Angeles, CA 90066",3,2,1821 sqft,34.00938,-118.432526,https://www.zillow.com/homedetails/3616-Mountain-View-Ave-Los-Angeles-CA-90066/20457628_zpid/
"$1,799,000","4314 Coronet Dr, Encino, CA 91316",3,2,2591 sqft,34.14878,-118.519325,https://www.zillow.com/homedetails/4314-Coronet-Dr-Encino-CA-91316/19950718_zpid/
"$1,795,000","2918 Sanborn Ave, Venice, CA 90291",3,3,1076 sqft,33.981503,-118.46462,https://www.zillow.com/homedetails/2918-Sanborn-Ave-Venice-CA-90291/20444304_zpid/
"$749,900","16533 Nordhoff St, North Hills, CA 91343",3,2,1150 sqft,34.235985,-118.49276,https://www.zillow.com/homedetails/16533-Nordhoff-St-North-Hills-CA-91343/20144595_zpid/
"$999,000","5547 Smiley Dr, Los Angeles, CA 90016",2,2,1137 sqft,34.030064,-118.36528,https://www.zillow.com/homedetails/5547-Smiley-Dr-Los-Angeles-CA-90016/20588524_zpid/
"$499,000","400 S La Fayette Park Pl APT 102, Los Angeles, CA 90057",2,2,1238 sqft,34.06524,-118.2811,https://www.zillow.com/homedetails/400-S-La-Fayette-Park-Pl-APT-102-Los-Angeles-CA-90057/20626889_zpid/
"$2,375,000","160 S Poinsettia Pl, Los Angeles, CA 90036",4,3,2301 sqft,34.07175,-118.34827,https://www.zillow.com/homedetails/160-S-Poinsettia-Pl-Los-Angeles-CA-90036/20777858_zpid/
"$4,369,000","6911 Los Tilos Rd, Los Angeles, CA 90068",4,5,3967 sqft,34.110874,-118.34015,https://www.zillow.com/homedetails/6911-Los-Tilos-Rd-Los-Angeles-CA-90068/20793650_zpid/
"$850,000","1519 Morton Ter, Los Angeles, CA 90026",2,1,620 sqft,34.083275,-118.252045,https://www.zillow.com/homedetails/1519-Morton-Ter-Los-Angeles-CA-90026/20742713_zpid/
"$499,900","2989 W 12th St, Los Angeles, CA 90006",2,1,520 sqft,34.049175,-118.30606,https://www.zillow.com/homedetails/2989-W-12th-St-Los-Angeles-CA-90006/20604940_zpid/
"$749,000","12760 Judd St, Pacoima, CA 91331",5,3,1630 sqft,34.27802,-118.41072,https://www.zillow.com/homedetails/12760-Judd-St-Pacoima-CA-91331/30794946_zpid/
"$1,699,000","10344 Woodbridge St, North Hollywood, CA 91602",2,2,1484 sqft,34.1483,-118.35647,https://www.zillow.com/homedetails/10344-Woodbridge-St-North-Hollywood-CA-91602/20044455_zpid/
"$1,499,000","401 Campdell St, Playa Del Rey, CA 90293",3,1,1178 sqft,33.95706,-118.44433,https://www.zillow.com/homedetails/401-Campdell-St-Playa-Del-Rey-CA-90293/20386314_zpid/
"$9,995,000","10932 Savona Rd, Los Angeles, CA 90077",6,7,6200 sqft,34.096725,-118.461555,https://www.zillow.com/homedetails/10932-Savona-Rd-Los-Angeles-CA-90077/20530260_zpid/
"$2,300,000","5743 Dawn Crk, Playa Vista, CA 90094",3,4,2314 sqft,33.975014,-118.421524,https://www.zillow.com/homedetails/5743-Dawn-Crk-Playa-Vista-CA-90094/65250519_zpid/
"$1,900,000","1771 N Crescent Heights Blvd, Los Angeles, CA 90069",6,8,5266 sqft,34.10306,-118.3694,https://www.zillow.com/homedetails/1771-N-Crescent-Heights-Blvd-Los-Angeles-CA-90069/20797955_zpid/
"$990,000","22232 Buena Ventura St, Woodland Hills, CA 91364",3,2,1302 sqft,34.155293,-118.61097,https://www.zillow.com/homedetails/22232-Buena-Ventura-St-Woodland-Hills-CA-91364/19943700_zpid/
"$550,000","23600 Western Ave UNIT A, Harbor City, CA 90710",3,2,1027 sqft,33.811096,-118.30809,https://www.zillow.com/homedetails/23600-Western-Ave-UNIT-A-Harbor-City-CA-90710/21299975_zpid/
"$499,000","10000 Paloma Ave, Los Angeles, CA 90002",3,1,1027 sqft,33.94527,-118.26347,https://www.zillow.com/homedetails/10000-Paloma-Ave-Los-Angeles-CA-90002/20958745_zpid/
"$2,295,000","6399 W 80th St, Los Angeles, CA 90045",5,4,3013 sqft,33.96972,-118.39973,https://www.zillow.com/homedetails/6399-W-80th-St-Los-Angeles-CA-90045/20381754_zpid/
"$1,185,000","4926 Templeton St, Los Angeles, CA 90032",5,3,1877 sqft,34.0817,-118.175865,https://www.zillow.com/homedetails/4926-Templeton-St-Los-Angeles-CA-90032/20642389_zpid/
"$249,000","5460 White Oak Ave UNIT C101, Van Nuys, CA 91316",2,2,990 sqft,34.16982,-118.517296,https://www.zillow.com/homedetails/5460-White-Oak-Ave-UNIT-C101-Van-Nuys-CA-91316/19978995_zpid/
"$1,885,000","3801 Weslin Ave, Sherman Oaks, CA 91423",4,2,2075 sqft,34.13861,-118.4308,https://www.zillow.com/homedetails/3801-Weslin-Ave-Sherman-Oaks-CA-91423/20033309_zpid/
"$4,900,000","8540 Hedges Way, Los Angeles, CA 90069",3,3,2755 sqft,34.09662,-118.378395,https://www.zillow.com/homedetails/8540-Hedges-Way-Los-Angeles-CA-90069/20799100_zpid/
"$2,249,000","729 N Stanley Ave, Los Angeles, CA 90046",3,2,1783 sqft,34.084675,-118.35665,https://www.zillow.com/homedetails/729-N-Stanley-Ave-Los-Angeles-CA-90046/20785942_zpid/
"$3,750,000","3431 Lambeth St, Los Angeles, CA 90027",4,4,3341 sqft,34.116776,-118.27327,https://www.zillow.com/homedetails/3431-Lambeth-St-Los-Angeles-CA-90027/20811481_zpid/
"$1,549,000","6240 Mulholland Hwy, Los Angeles, CA 90068",3,4,2013 sqft,34.128372,-118.32343,https://www.zillow.com/homedetails/6240-Mulholland-Hwy-Los-Angeles-CA-90068/20806432_zpid/
"$5,995,000","4540 Estrondo Dr, Encino, CA 91436",5,7,5000 sqft,34.153694,-118.50038,https://www.zillow.com/homedetails/4540-Estrondo-Dr-Encino-CA-91436/19993689_zpid/
"$599,000","14222 Filmore St, Pacoima, CA 91331",3,2,1232 sqft,34.255417,-118.442856,https://www.zillow.com/homedetails/14222-Filmore-St-Pacoima-CA-91331/20130684_zpid/
"$3,298,000","11734 Huston St, Valley Village, CA 91607",5,5,3615 sqft,34.15921,-118.38893,https://www.zillow.com/homedetails/11734-Huston-St-Valley-Village-CA-91607/20019954_zpid/
"$1,699,000","6001 Oakdale Ave, Woodland Hills, CA 91367",3,3,2244 sqft,34.1797,-118.56601,https://www.zillow.com/homedetails/6001-Oakdale-Ave-Woodland-Hills-CA-91367/19932468_zpid/
"$510,000","14233 Foothill Blvd UNIT 9, Sylmar, CA 91342",3,3,1325 sqft,34.31837,-118.4436,https://www.zillow.com/homedetails/14233-Foothill-Blvd-UNIT-9-Sylmar-CA-91342/20069344_zpid/
"$2,695,000","2344 Ewing St, Los Angeles, CA 90039",3,3,2448 sqft,34.092323,-118.26283,https://www.zillow.com/homedetails/2344-Ewing-St-Los-Angeles-CA-90039/20742960_zpid/
"$1,825,000","9670 Crystal View Dr, Tujunga, CA 91042",3,2,1771 sqft,34.242752,-118.28078,https://www.zillow.com/homedetails/9670-Crystal-View-Dr-Tujunga-CA-91042/20101842_zpid/
"$1,449,000","4854 Ranchito Ave, Sherman Oaks, CA 91423",3,2,1920 sqft,34.159286,-118.43497,https://www.zillow.com/homedetails/4854-Ranchito-Ave-Sherman-Oaks-CA-91423/19986104_zpid/
"$2,795,000","1612 Gilcrest Dr, Beverly Hills, CA 90210",2,2,N/A,34.10032,-118.40199,https://www.zillow.com/homedetails/1612-Gilcrest-Dr-Beverly-Hills-CA-90210/20522876_zpid/
"$1,350,000","1400 N Sycamore Ave, Los Angeles, CA 90028",3,2,1808 sqft,34.096283,-118.34222,https://www.zillow.com/homedetails/1400-N-Sycamore-Ave-Los-Angeles-CA-90028/20792888_zpid/
"$2,149,000","4744 Norwich Ave, Sherman Oaks, CA 91403",4,5,3499 sqft,34.156876,-118.46037,https://www.zillow.com/homedetails/4744-Norwich-Ave-Sherman-Oaks-CA-91403/19983299_zpid/
"$549,000","921 N Benton Way, Los Angeles, CA 90026",2,2,631 sqft,34.0797,-118.271515,https://www.zillow.com/homedetails/921-N-Benton-Way-Los-Angeles-CA-90026/20738834_zpid/
"$1,250,000","8590 Wonderland Ave, Los Angeles, CA 90046",2,2,1269 sqft,34.11298,-118.38161,https://www.zillow.com/homedetails/8590-Wonderland-Ave-Los-Angeles-CA-90046/20800191_zpid/
"$1,395,000","3559 Casitas Ave, Los Angeles, CA 90039",3,3,1884 sqft,34.120888,-118.25718,https://www.zillow.com/homedetails/3559-Casitas-Ave-Los-Angeles-CA-90039/325797073_zpid/
"$1,499,000","13940 Chandler Blvd, Van Nuys, CA 91401",4,3,2310 sqft,34.168095,-118.437,https://www.zillow.com/homedetails/13940-Chandler-Blvd-Van-Nuys-CA-91401/19974672_zpid/
"$3,999,999","14071 Roblar Rd, Sherman Oaks, CA 91423",7,6,4095 sqft,34.14473,-118.43973,https://www.zillow.com/homedetails/14071-Roblar-Rd-Sherman-Oaks-CA-91423/19985393_zpid/
"$599,000","1615 W 39th Pl, Los Angeles, CA 90062",3,3,1721 sqft,34.013985,-118.30946,https://www.zillow.com/homedetails/1615-W-39th-Pl-Los-Angeles-CA-90062/20580670_zpid/
"$1,595,000","16942 Livorno Dr, Pacific Palisades, CA 90272",N/A,N/A,N/A,34.042885,-118.54798,https://www.zillow.com/homedetails/16942-Livorno-Dr-Pacific-Palisades-CA-90272/20542439_zpid/
"$2,850,000","2820 Westshire Dr, Los Angeles, CA 90068",4,5,3642 sqft,34.121758,-118.320404,https://www.zillow.com/homedetails/2820-Westshire-Dr-Los-Angeles-CA-90068/20806740_zpid/
"$1,438,000","710 Amador St, Los Angeles, CA 90012",3,3,1594 sqft,34.07666,-118.23433,https://www.zillow.com/homedetails/710-Amador-St-Los-Angeles-CA-90012/20741617_zpid/
"$1,249,000","2315 Loma Vista Pl, Los Angeles, CA 90039",3,3,1775 sqft,34.095505,-118.25649,https://www.zillow.com/homedetails/2315-Loma-Vista-Pl-Los-Angeles-CA-90039/20743108_zpid/
"$949,000","2147 N Beverly Glen Blvd, Los Angeles, CA 90077",2,2,1026 sqft,34.108284,-118.44685,https://www.zillow.com/homedetails/2147-N-Beverly-Glen-Blvd-Los-Angeles-CA-90077/20531788_zpid/
"$3,995,000","18101 Green Meadow Dr, Encino, CA 91316",6,5,4652 sqft,34.144516,-118.52776,https://www.zillow.com/homedetails/18101-Green-Meadow-Dr-Encino-CA-91316/19950904_zpid/
"$2,495,000","2280 Holly Dr, Los Angeles, CA 90068",4,5,2994 sqft,34.11237,-118.3306,https://www.zillow.com/homedetails/2280-Holly-Dr-Los-Angeles-CA-90068/20804362_zpid/
"$699,000","6624 Farmdale Ave, North Hollywood, CA 91606",3,2,1206 sqft,34.191124,-118.38118,https://www.zillow.com/homedetails/6624-Farmdale-Ave-North-Hollywood-CA-91606/20003394_zpid/
"$720,000","7528 Amigo Ave, Reseda, CA 91335",2,1,924 sqft,34.20741,-118.53793,https://www.zillow.com/homedetails/7528-Amigo-Ave-Reseda-CA-91335/19915008_zpid/
"$648,800","910 Craven St, Wilmington, CA 90744",4,2,1328 sqft,33.775562,-118.27302,https://www.zillow.com/homedetails/910-Craven-St-Wilmington-CA-90744/21294914_zpid/
"$1,125,000","6319 Willowcrest Ave, North Hollywood, CA 91606",3,3,1465 sqft,34.185425,-118.36301,https://www.zillow.com/homedetails/6319-Willowcrest-Ave-North-Hollywood-CA-91606/20039694_zpid/
